22400 9.850550e+00 3.635990e-01 1.735210e+00 -1.033110e+00 -1.838110e-02 1.051490e+00 1.458280e-05
22500 5.452410e+00 1.846210e-01 2.017670e+00 -1.068800e+00 1.463540e-02 1.054160e+00 2.647760e-05
22600 9.962480e+00 3.004710e-01 2.139230e+00 -1.078970e+00 9.500620e-02 9.839610e-01 3.581280e-05
22700 8.133260e+00 3.741650e-01 1.698510e+00 -1.003690e+00 -5.982490e-02 1.063520e+00 1.340290e-05
22800 1.038240e+01 4.363000e-01 1.783380e+00 -1.095410e+00 1.354410e-02 1.081870e+00 1.558050e-05
22900 3.817100e+00 1.398450e-01 1.864730e+00 -1.052370e+00 3.012450e-02 1.022240e+00 1.891700e-05
23000 9.269160e+00 2.995930e-01 1.884290e+00 -1.038530e+00 2.340560e-02 1.015120e+00 2.019190e-05
23100 1.291860e+01 3.071410e-01 1.851180e+00 -1.047470e+00 -1.099630e-02 1.058470e+00 1.896140e-05
23200 9.996910e+00 3.894320e-01 1.869680e+00 -1.072370e+00 5.573720e-02 1.016630e+00 1.845590e-05
23300 1.194260e+01 3.949160e-01 1.846400e+00 -1.002540e+00 -9.888360e-03 1.012430e+00 1.827040e-05
23400 7.413470e+00 3.002810e-01 1.861000e+00 -1.045470e+00 -3.975720e-02 1.085230e+00 1.815000e-05
23500 9.901400e+00 2.786570e-01 1.939030e+00 -1.023620e+00 3.953730e-02 9.840790e-01 2.176380e-05
23600 1.056230e+01 3.787630e-01 1.792990e+00 -1.021740e+00 8.024960e-03 1.013710e+00 1.629000e-05
23700 1.793780e+01 4.719400e-01 1.980770e+00 -1.011410e+00 3.137760e-02 9.800360e-01 2.548250e-05
23800 1.245300e+01 4.067560e-01 1.992660e+00 -1.073370e+00 1.499510e-01 9.234210e-01 2.490270e-05
23900 9.815920e+00 3.584360e-01 1.839890e+00 -1.012400e+00 -8.278940e-03 1.020680e+00 1.753650e-05
24000 8.793400e+00 3.539320e-01 1.814930e+00 -1.009760e+00 6.681050e-04 1.009090e+00 1.685950e-05
24100 7.883430e+00 2.994200e-01 1.821920e+00 -1.022030e+00 -7.601280e-02 1.098050e+00 1.785640e-05
24200 1.561430e+01 4.801390e-01 2.189360e+00 -9.906670e-01 3.508360e-02 9.555830e-01 3.849560e-05
24300 1.325530e+01 3.200080e-01 1.824520e+00 -9.246520e-01 -1.057140e-01 1.030370e+00 1.752080e-05
24400 1.012850e+01 3.688520e-01 1.834530e+00 -1.033790e+00 -4.999060e-02 1.083780e+00 1.749910e-05
24500 1.244040e+01 3.775770e-01 1.925670e+00 -9.930890e-01 -1.114490e-02 1.004230e+00 2.264720e-05
24600 9.852130e+00 4.146340e-01 1.728420e+00 -9.927720e-01 -7.396940e-02 1.066740e+00 1.412510e-05
24700 1.079450e+01 3.580800e-01 1.908400e+00 -1.043160e+00 5.065430e-02 9.925040e-01 2.091220e-05
24800 9.413440e+00 2.759290e-01 1.915710e+00 -1.026130e+00 -7.427540e-02 1.100400e+00 2.118120e-05
24900 9.846850e+00 3.106580e-01 1.968840e+00 -1.067870e+00 1.334800e-02 1.054530e+00 2.363660e-05
25000 6.248130e+00 2.695270e-01 1.845490e+00 -1.018510e+00 -5.934570e-02 1.077850e+00 1.925300e-05
25100 6.799650e+00 3.039670e-01 1.754540e+00 -9.841470e-01 -6.716070e-02 1.051310e+00 1.490680e-05
25200 1.947150e+01 6.073310e-01 1.860590e+00 -1.023570e+00 2.494570e-03 1.021070e+00 1.809020e-05
25300 1.020580e+01 3.288470e-01 1.996210e+00 -1.075310e+00 8.429790e-03 1.066880e+00 2.456020e-05
